id,community,display_name
https://openalex.org/A5036731944,2,
https://openalex.org/A5029873060,2,
https://openalex.org/A5074340783,2,
https://openalex.org/A5041099730,2,
https://openalex.org/A5037875330,2,
https://openalex.org/A5039189324,2,
https://openalex.org/A5024813250,2,
https://openalex.org/A5020837990,2,
https://openalex.org/A5073119425,2,
https://openalex.org/A5021766596,2,
https://openalex.org/A5103134241,2,
https://openalex.org/A5076918406,2,
https://openalex.org/A5071837817,2,
https://openalex.org/A5036203384,2,
https://openalex.org/A5056515669,2,
https://openalex.org/A5086868837,2,
https://openalex.org/A5074269040,2,
https://openalex.org/A5100704962,2,
https://openalex.org/A5016503964,2,
https://openalex.org/A5006225383,2,
https://openalex.org/A5007618576,2,
https://openalex.org/A5057821503,2,
https://openalex.org/A5064748776,2,
https://openalex.org/A5003307854,2,
https://openalex.org/A5067086870,2,
https://openalex.org/A5002952880,2,
https://openalex.org/A5100761643,2,
https://openalex.org/A5033107100,2,
https://openalex.org/A5060607844,2,
https://openalex.org/A5111567842,2,
https://openalex.org/A5028892842,2,
https://openalex.org/A5110311576,2,
https://openalex.org/A5118899654,2,
https://openalex.org/A5102861095,2,
https://openalex.org/A5080042640,2,
https://openalex.org/A5110876882,2,
https://openalex.org/A5103326255,2,
https://openalex.org/A5082328104,2,
https://openalex.org/A5018591093,2,
https://openalex.org/A5076603414,2,
https://openalex.org/A5083245492,2,
https://openalex.org/A5071799098,2,
https://openalex.org/A5029418921,2,
https://openalex.org/A5082532383,2,
https://openalex.org/A5098584513,2,
https://openalex.org/A5084435682,2,
https://openalex.org/A5086653394,2,Daniel M. Abrams
https://openalex.org/A5088277720,2,
https://openalex.org/A5001192084,2,
https://openalex.org/A5019212344,2,
https://openalex.org/A5039493399,2,
https://openalex.org/A5036390484,2,
https://openalex.org/A5022698727,2,
https://openalex.org/A5062397992,2,
https://openalex.org/A5018158882,2,
https://openalex.org/A5030347270,2,
https://openalex.org/A5057767892,2,
https://openalex.org/A5002352296,2,
https://openalex.org/A5103467060,2,
https://openalex.org/A5019027915,2,
https://openalex.org/A5046561315,2,
https://openalex.org/A5037129157,2,
https://openalex.org/A5015053453,2,
https://openalex.org/A5012719473,2,
https://openalex.org/A5014416228,2,
https://openalex.org/A5056217950,2,
https://openalex.org/A5039438907,2,
https://openalex.org/A5057889658,2,
https://openalex.org/A5058419902,2,
https://openalex.org/A5050900239,2,
https://openalex.org/A5005359329,2,
https://openalex.org/A5112358361,2,
https://openalex.org/A5063979721,2,
https://openalex.org/A5039079864,2,
https://openalex.org/A5100670408,2,
https://openalex.org/A5000374826,2,
https://openalex.org/A5018155208,2,
https://openalex.org/A5049750343,2,
https://openalex.org/A5023050926,2,
https://openalex.org/A5003799524,2,
https://openalex.org/A5024842056,2,
https://openalex.org/A5009504829,2,
https://openalex.org/A5044452559,2,
https://openalex.org/A5080431457,2,
https://openalex.org/A5074199492,2,
https://openalex.org/A5018298110,2,
https://openalex.org/A5048803434,2,
https://openalex.org/A5019708391,2,
https://openalex.org/A5089789371,2,
https://openalex.org/A5004096574,2,
https://openalex.org/A5001648193,2,
https://openalex.org/A5017825804,2,
https://openalex.org/A5025745021,2,Hyejin Youn
https://openalex.org/A5045938450,2,
https://openalex.org/A5017595149,2,
https://openalex.org/A5110395693,2,
https://openalex.org/A5088297746,2,
https://openalex.org/A5103014904,2,
https://openalex.org/A5027319334,2,Cate Heine
https://openalex.org/A5014009453,2,
https://openalex.org/A5055687038,2,
https://openalex.org/A5040577507,2,
https://openalex.org/A5074936430,2,
https://openalex.org/A5078386758,2,
https://openalex.org/A5072163094,2,
https://openalex.org/A5040713816,2,Dénise Pumain
https://openalex.org/A5021463856,2,
https://openalex.org/A5020555387,2,
https://openalex.org/A5052731816,2,
https://openalex.org/A5039489344,2,
https://openalex.org/A5050981030,2,
https://openalex.org/A5075366947,2,
https://openalex.org/A5112456168,2,
https://openalex.org/A5081066624,2,
